1	а	а	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#840.8#841.184
472	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1002.788#1003.21
473	созидательное	созидательный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1003.21#1003.632
474	при	при	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1003.632#1004.054
475	любом	любой	ADJ_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1004.054#1004.476
476	финале	финал	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1004.476#1004.9
477	ну	ну	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1017.57#1017.938
478	так	так	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1017.938#1018.306
479	написано	писать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@kyk1972m-words#@kyk1972m#1018.306#1018.674
480	в	в	PREP	_	_	_	_	@kyk1972m-words#@kyk1972m#1018.674#1019.042
481	титрах	титр	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1019.042#1019.41
482	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1019.41#1019.778
483	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1019.778#1020.146
484	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1020.146#1020.514
485	продюссерам	продюссер	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1020.514#1020.89
486	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1022.095#1022.356
487	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1022.356#1022.617
488	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1022.617#1022.878
489	продюссерам	продюссер	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1022.878#1023.14
490	в	в	PREP	_	_	_	_	@kyk1972m-words#@kyk1972m#1023.14#1023.52
491	превую	превой	NUM_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1023.52#1023.9
492	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1023.9#1024.28
493	автор	автор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1024.28#1025.295
494	идеи	идея	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1025.295#1026.31
495	фильм	фильм	NOUN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1027.5#1027.878
496	а	а	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1027.878#1028.256
497	точнее	точно	ADV	_	Degree=Cmp	_	_	_	@kyk1972m-words#@kyk1972m#1028.256#1028.634
498	не	не	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1028.634#1029.012
499	фильм	фильм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1029.012#1029.39
500	щас	щас	PART_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1030.8#1031.126
501	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1031.126#1031.452
502	ск	ск	PART_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1031.452#1031.778
503	щас	щас	PART_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1031.778#1032.104
504	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1032.104#1032.43
505	попробую	пробовать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1032.43#1032.756
506	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1032.756#1033.082
507	спокойно	спокойно	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1033.082#1033.41
508	эээ	эээ	PART_	_	_	_	_	@kyk1972m-words#@kyk1972m#1033.41#1034.09
509	сама	сам	PRON_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1034.09#1035.1
510	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1035.39#1036.223
511	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1036.223#1037.056
512	сценарии	сценарий	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1037.056#1037.89
513	в	в	PREP_	_	_	_	_	@kyk1972m-words#@kyk1972m#1038.435#1038.856
514	разных	разный	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1038.856#1039.277
515	вариантах	вариант	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1039.277#1039.7
516	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1039.7#1040.119
517	читал	читать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1040.119#1040.538
518	наверное	наверное	PARENT_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1040.538#1040.957
519	их	их	PRON_	_	_	_	_	@kyk1972m-words#@kyk1972m#1040.957#1041.376
520	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1041.376#1041.795
521	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1041.795#1042.214
522	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#1042.214#1042.633
523	назад	назад	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1042.633#1043.055
524	один	один	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@kyk1972m-words#@kyk1972m#1043.055#1043.603
525	из	из	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1043.603#1044.151
526	вариантов	вариант	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1044.151#1044.7
527	аа	ао	PART_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1044.7#1045.187
528	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1045.187#1045.674
529	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1045.674#1046.161
530	прошел	пройти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1046.161#1046.648
531	мимо	мимо	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1046.648#1047.135
532	этой	этот	PRON_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1047.135#1047.622
533	истории	история	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1047.622#1048.11
534	потом	потом	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1048.11#1048.456
535	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1048.456#1048.802
536	через	через	ADV_	_	_	_	_	@kyk1972m-words#@kyk1972m#1048.802#1049.148
537	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@kyk1972m-words#@kyk1972m#1049.148#1049.494
538	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1049.494#1049.84
539	ээ	ээ	PART_	Foreign=Yes	_	_	_	@kyk1972m-words#@kyk1972m#1049.84#1050.186
540	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kyk1972m-words#@kyk1972m#1050.186#1050.532
541	ко	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1050.532#1050.878
542	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1050.878#1051.224
543	вернулся	вернуться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#1051.224#1051.57
544	уже	уже	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1051.57#1051.916
545	по-моему	по-моему	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1051.916#1052.262
546	аа	а	PART_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1052.262#1052.608
547	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1052.608#1052.954
548	был	быть	VERB_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1052.954#1053.3
549	автор	автор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1053.3#1053.646
550	сценария	сценарий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1053.646#1053.992
551	не	не	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1053.992#1054.338
552	по-моему	по-моему	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1054.338#1054.684
553	а	а	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1054.684#1055.03
554	точно	точно	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1055.03#1055.39
555	мм	мм	PARTAnimacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1056.49#1056.975
556	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1056.975#1057.46
557	показалось	казаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#1057.46#1057.945
558	что	что	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1057.945#1058.43
559	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1058.43#1058.915
560	симпатичная	симпатичный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1058.915#1059.4
561	детективная	детективный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1059.4#1060.267
562	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1060.267#1061.135
563	про	про	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1061.135#1061.745
564	ааа	аа	PART_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1061.745#1062.355
565	жизнь	жизнь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1062.355#1062.965
566	заключенных	заключенный	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1062.965#1063.575
567	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1063.575#1064.185
568	про	про	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1064.185#1064.795
569	побег	побег	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1064.795#1065.405
570	ааа	аа	PART_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1066.495#1067.335
571	потом	потом	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1067.335#1067.765
572	когда	когда	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1067.765#1068.195
573	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1068.195#1068.625
574	уже	уже	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1068.625#1069.055
575	взялся	браться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#1069.055#1069.485
576	за	за	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1069.485#1069.915
577	эту	этот	PRON	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1069.915#1070.345
578	историю	история	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1070.345#1070.775
579	с	с	PREP_	_	_	_	@kyk1972m-words#@kyk1972m#1070.775#1071.205
580	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1071.205#1071.635
581	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1071.635#1072.065
582	ааа	аа	PART_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1072.065#1072.505
583	режиссера	режиссер	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1072.715#1074.0
584	у	у	PART	_	_	_	_	@kyk1972m-words#@kyk1972m#1074.0#1074.425
585	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1074.425#1074.85
586	лежало	лежать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1074.85#1075.275
587	три	три	NUM	_	Case=Nom	_	_	_	@kyk1972m-words#@kyk1972m#1075.275#1075.7
588	или	или	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1075.7#1076.125
589	четыре	четыре	NUM	_	Case=Nom	_	_	_	@kyk1972m-words#@kyk1972m#1076.125#1076.55
590	варианта	вариант	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1076.55#1076.975
591	сценария	сценарий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1076.975#1077.4
592	из	из	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1078.1#1078.525
593	которых	который	PRON	_	Case=Gen	_	_	_	@kyk1972m-words#@kyk1972m#1078.525#1078.95
594	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kyk1972m-words#@kyk1972m#1078.95#1079.375
595	было	быть	VERB_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1079.375#1079.8
596	сделать	делать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1079.8#1080.225
597	какой-то	какой-то	ADJ_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1080.225#1080.65
598	свой	свой	PRON_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1080.65#1081.075
599	вариант	вариант	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1081.075#1081.5
600	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1082.015#1082.478
601	начал	начать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1082.478#1082.941
602	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1082.941#1083.405
603	эта	этот	PRON_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1083.705#1084.338
604	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1084.338#1084.971
605	связанная	связать	VERB	_	Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@kyk1972m-words#@kyk1972m#1084.971#1085.604
606	не	не	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1085.604#1086.237
607	с	с	PREP_	_	_	_	_	@kyk1972m-words#@kyk1972m#1086.237#1086.87
608	идеей	идея	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1086.87#1087.503
609	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1087.503#1088.136
610	снимим	снимить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1088.136#1088.769
611	фильм	фильм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1088.769#1089.405
612	а	а	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1089.72#1090.176
613	с	с	PREP	_	_	_	_	@kyk1972m-words#@kyk1972m#1090.176#1090.632
614	эээ	эээ	PREP_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1090.632#1091.09
615	замыслом	замысль	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1091.17#1091.605
616	о	о	PREP	_	_	_	_	@kyk1972m-words#@kyk1972m#1091.605#1092.04
617	чем	что	ADV_	Case=Loc	_	_	_	@kyk1972m-words#@kyk1972m#1092.04#1092.475
618	должен	должен	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@kyk1972m-words#@kyk1972m#1092.475#1092.91
619	быть	быть	VERB_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1092.91#1093.345
620	этот	этот	PRON	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1093.345#1093.78
621	фильм	фильм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1093.78#1094.215
622	ии	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1094.215#1094.65
623	как	как	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1094.65#1095.085
